destination,rating,text,month,translation_status,failure_reason,sentiment_score,aspect
Mount Kinabalu,5,"Climbing Mount Kinabalu in May of 2023 was one of the most valuable experiences. The leg does hurt. Again, training once a week. Hope there's another chance for a repeater.",1/12/2023,translated_argos,,0.5984,general
Mount Kinabalu,5,What a beautiful view.,1/12/2023,translated_argos,,0.5994,general
Mount Kinabalu,5,Breathtaking view from so many locations. Loved it,1/11/2023,not_applicable,,0.8,general
Mount Kinabalu,5,mainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstre@@,1/11/2023,translated_argos,,0.0,general
Mount Kinabalu,4,"Nice summit and trail, well-maintenance. There are many staircases to make it possible for even beginners. The first day seems easy but the second day is more challenging as you need to wake up at 2AM, having some hot tea and light food then climbing up. Drink enough water and take medicine if you have attitude sickness. I booked the slot with my hostel so I don’t know if  it’s easier for you to book slot and guide by yourself. Ask your hotel/hostel if they have that kind of booking services and compare the price. Normally, it’s cheaper than online tour agents around RM1800/pax. There is no busses going directly from KK to National Park. You can your bus tickets online or at Inanam Bus Terminal for the Bus to/from Sandakan or Semporna. Even though it’s nice experience but I can give 4 stars only.",1/11/2023,not_applicable,,0.9342,price
Mount Kinabalu,5,"The best place to hike, and friendly trail even to beginner. Panalaban is a cozy place to stay with good food.",1/11/2023,not_applicable,,0.8834,general
Mount Kinabalu,5,"For me it was very impressive my first time climbing on the bit over 4000m.
Quite hard because mostly stairs and rock stairs plus the highness so lower amount of oxygen that make a job.
And most importantly the view was just magnificent:) it was worth it.",1/11/2023,not_applicable,,0.814,general
Mount Kinabalu,5,The climax deserves! Amazing ascension where the hot moisturizer makes way for a delta of temperature of almost 30°c felt at the top. Changing fauna and flora or wonder is omnipresent. Trek with a 2-day guide. Beautiful.,1/10/2023,translated_argos,,0.8687,general
Kellie's Castle,5,Great expirence.. very historic place.. now i know whos castle is this..,1/9/2026,not_applicable,,0.6249,general
Kellie's Castle,5,So nice n view cantik... nak dtg repeated lagi..,1/9/2026,translated_argos,,0.4754,general
Kellie's Castle,5,"So pretty, so beautiful. 10 / 10",1/9/2026,translated_argos,,0.8694,general
Kellie's Castle,5,Best & interesting place for children to know the history of kellie Castle,1/9/2026,translated_argos,,0.7845,general
Kellie's Castle,5,Beautiful place and staff here very attentive,1/9/2026,not_applicable,,0.5994,general
Kellie's Castle,5,Steady and hot giler here!,1/9/2026,translated_argos,,0.0,general
Kellie's Castle,5,👍,1/9/2026,no_translatable_content,,0.0,general
Kellie's Castle,5,Interesting place to go. We're interested in the scenery.,1/9/2026,translated_argos,,0.6597,general
Kellie's Castle,5,Best service! Beautiful picture!,1/9/2026,translated_argos,,0.8652,general
Kellie's Castle,5,Good view,1/9/2026,already_english,,0.4404,general
Kellie's Castle,5,Best! Water isn't much of a choice but a good finish to quench thirst:),1/9/2026,translated_argos,,0.7745,general
Kellie's Castle,5,Friendly staff,1/9/2026,translated_argos,,0.4939,general
Kellie's Castle,5,Steady Cabtic,1/9/2026,translated_argos,,0.0,general
Kellie's Castle,4,The best place,1/9/2026,not_applicable,,0.6369,general
Kellie's Castle,5,niceeeeeee,1/9/2026,already_english,,0.0,general
Kellie's Castle,5,Good experience in nice view,1/9/2026,translated_argos,,0.6908,general
Kellie's Castle,5,Memorabpe visit. Great architecture!,1/9/2026,not_applicable,,0.6588,general
Kellie's Castle,5,An amazing experience can study the history of the runaways and can see the palace of history,1/9/2026,translated_argos,,0.5859,general
Kellie's Castle,5,Nice place to visit.,1/9/2026,not_applicable,,0.4215,general
Kellie's Castle,5,"Shower on the roof, steady!",1/9/2026,translated_argos,,0.0,general
Kellie's Castle,5,"I was amazed by this place, arrived around 6:30pm to catch a short visit before sunset.
The castle was really amazing and respect to the owner with lots of imagination on how rich he was at 1915 that year.
However, the safety of this castle needs some enhancement, is dangerous in many many ways especially you have kids.
Overall still love this place, but for family with kids need to be more careful and monitor close when visit in the castle.",1/9/2026,not_applicable,,0.8983,general
Kellie's Castle,5,Really enjoyed visiting Kellie’s Castle! It was nice to see the original structure still being preserved. Such a unique place with lots of history.,1/9/2026,not_applicable,,0.8395,general
Kellie's Castle,4,"Take a walk on school leave. Parking 5: 00, adult 9: 00, ladies and gentlemen 7: 00. Katanye is free tram / train, tpi xd. Buy a ticket near je.Happy & easy website",1/9/2026,translated_argos,,0.7184,general
Kellie's Castle,5,Interesting.,1/8/2026,translated_argos,,0.4019,general
Kellie's Castle,5,Ok,1/8/2026,already_english,,0.296,general
Kellie's Castle,5,One of the best to visit with kids.,1/8/2026,not_applicable,,0.6369,general
Kellie's Castle,5,Best cover blue,1/8/2026,translated_argos,,0.6369,general
Kellie's Castle,5,Good,1/8/2026,translated_argos,,0.4404,general
Kellie's Castle,4,"It's very hot in the sun. You should bring an umbrella.
You should come in the morning or evening.",1/8/2026,translated_manual,,0.0,general
Kellie's Castle,5,The assists was good. A lil bit hot due to weather not services. Recommended to come at evening.,1/8/2026,not_applicable,,0.32,general
Kellie's Castle,4,Good place to click some picture and if weather is good then can spend some time there.,1/8/2026,not_applicable,,0.7003,general
Kellie's Castle,5,Best ever!!,1/8/2026,translated_argos,,0.6988,general
Kellie's Castle,5,Nice experience,1/8/2026,translated_argos,,0.4215,general
Kellie's Castle,5,I was get a best experience ans know the creation of Kelly castle,1/8/2026,not_applicable,,0.743,general
Kellie's Castle,5,Historical and mystical,1/8/2026,not_applicable,,0.0,general
Kellie's Castle,5,love every angle of the building. very historic & nice informative place.,1/8/2026,not_applicable,,0.8055,general
Kellie's Castle,5,"Very nice view, castle is beautiful n nice",1/8/2026,already_english,,0.8687,general
Kellie's Castle,5,Beautiful,1/8/2026,translated_argos,,0.5994,general
Kellie's Castle,5,To all management strong and powerful team.. keep it up 🫡,1/8/2026,not_applicable,,0.7269,general
Kellie's Castle,5,All okay,1/8/2026,translated_argos,,0.2263,general
