destination,rating,rating,text,time
Perhentian Island Resort,,1.0,"I am writing this review to strongly warn other travelers.

I stayed three nights at the Perhentian Island Resort (Pulau Perhentian Besar, Turtle Beach). During my stay, I suffered clear and medically confirmed bedbug bites. The symptoms started after the first night and worsened each day, showing the typical linear pattern. A pharmacist confirmed this, and I have photo evidence.

What is even more alarming than the incident itself is how it was handled. After I reported the issue, I was moved to another room for the final hours before my departure. This was not a gesture of goodwill, but simply the minimum necessary response. At the same time, I was told that no responsible person was available to make any decisions regarding compensation and that I should follow up by email. I clearly stated already then that this approach would likely result in the issue being denied later. Unfortunately, this is exactly what happened.

After my departure, the resort refused to take responsibility, claiming no evidence was found. I find it unacceptable that such a serious issue is being dismissed despite clear documentation.

In addition, I had significant effort and costs: medication, disinfection of luggage and rental car, and repeated laundry cycles — all during an ongoing international trip.

However, the core issue goes far beyond this single incident. This resort shows fundamental and systemic problems:
- Serious hygiene deficiencies (e.g. insects all over buffet food areas)
- Passive and disengaged staff despite high staff presence
- Lack of even basic safety standards

During a snorkeling trip, guests were not checked for their ability to swim. This led to two guests nearly drowning — they had to be rescued by myself and another tourist, not by the staff. I was personally involved and can fully confirm this.

These are not isolated failures. They indicate deep and ongoing mismanagement. Issues like bedbugs do not occur randomly — they are a consequence of sustained neglect.

Yes, the location is beautiful. But this does not justify risks to health and safety.

I strongly and explicitly advise anyone against staying at this resort.

I still expect appropriate compensation. If the resort continues to deny responsibility, I will proceed with legal action and involve the relevant authorities.

Avoid this resort!

Regards
Peter Schultze",2026-03-26T09:48:15.026Z
Perhentian Island Resort,2/5,,Great location but poor service|Rooms are not up to my cleaning standards|Very basic shower amenities and towels are old and ragged|Breakfast is ok. Good quality and plenty of choices.|This and the beauty of the location save the place|Staff are correct but not nice and warm||Restaurant serves unedible food,2026-03-24T23:59:59.999Z
Perhentian Island Resort,,5.0,Fantastique,2026-03-24T07:22:32.851Z
Perhentian Island Resort,,5.0,"La spiaggia più bella e lo chalet sul mare, stupendo sentire il mare dal letto...e vedere tartarughe e squali a poche decine di metri dalla spiaggia!
Unico difetto...no alcol! Bisogna camminare fino al Barat o al Tuna!",2026-03-23T11:00:54.978Z
Pulau Payar Marine Park,,5.0,Wonderful place to capture ur moment here with the best view of nature..like this place and it make me calm🙂🙂,2023-01-10T03:02:50.413Z
Pulau Payar Marine Park,,5.0,The sea water is very clear,2023-01-10T01:40:26.252Z
Pulau Payar Marine Park,,5.0,Great place for holiday with family,2023-01-09T23:42:51.610Z
Pulau Payar Marine Park,,5.0,A fun and unforgettable vacation.  Visiting Pulau Payar Marine Park can bring you too many beautiful and happy memories.  Those who want to vacation with family and friends are highly encouraged to visit this island.  there are snorkeling and scuba activities here too.,2023-01-09T16:07:08.527Z
Pulau Payar Marine Park,,5.0,Good place to go,2023-01-09T15:01:14.125Z
Pulau Payar Marine Park,,5.0,Very nice and safe to snorkel if you haven't been to snorkelling. This was our first me and my small family joining the underwater world experience with scuba diving. Marine park so beautiful with colourful fish. Best for family diving’s and other sea activities,2023-01-09T14:53:07.315Z
Pulau Payar Marine Park,,5.0,Wow nice place,2023-01-09T14:40:20.603Z
Pulau Payar Marine Park,,5.0,A must visit when coming to langkawi. This place was a really great marine park with a lot of water activities. Will come again later.,2023-01-09T14:33:04.275Z
Pulau Payar Marine Park,,5.0,"If you are looking for a healing and beautiful place in Langkawi, you can swim,snorkel and scuba dive among the amazing coral reefs and marine life Pulau Payar Marine Park is the best site to go.",2023-01-09T14:25:07.169Z
Pulau Payar Marine Park,,5.0,A clear sea and mind soothing place to be with your loved ones,2023-01-09T14:21:14.066Z
Berjaya Tioman Resort - Malaysia,,4.0,"hotel toilet outside no carpet、The toilet has no drain, so the water on the floor cannot drain.",2026-04-04T02:07:37.068Z
Berjaya Tioman Resort - Malaysia,,4.0,Bruce teacher very nice people for teaching us yoga the reason i give servis 3 star because we naver get the transport,2026-04-04T02:06:10.371Z
Berjaya Tioman Resort - Malaysia,,3.0,"Facilities are a little date, but you get what you lay for. Value is good",2026-04-03T10:37:10.105Z
Berjaya Tioman Resort - Malaysia,,5.0,Vi har haft et fantastisk ophold på Berjaya. Her er fredfyldt og smukt. Personalet og alle folk på øen er meget venlige og gæstfrie. Vi har snorklet med skildpadder og små hajer. Virkelig en oplevelse for os!,2026-04-03T00:26:18.607Z
Berjaya Tioman Resort - Malaysia,,5.0,Fantastisk resort med virkelig god betjening og masser af aktiviteter man kan deltage i. Og et stort plus er at resortet ligger lige overfor Renggis Island hvor du kan dykke og med stor sandsynlighed se skildpadder og hajer (helt ufarlige).,2026-04-03T00:22:19.123Z
Berjaya Tioman Resort - Malaysia,,5.0,Very comfortable family type stay. Staff and GM Captain Louis super welcoming. Nice activities near by. Rooms were very nice indeed,2026-04-02T01:50:10.482Z
Berjaya Tioman Resort - Malaysia,,5.0,"3 times i vizited this place. As a student, then with parents, now with my own kids",2026-03-31T12:44:58.557Z
Berjaya Tioman Resort - Malaysia,,4.0,I liked the atmosphere in berjaya tioman island resort. Hopefully i will come again for vacation soon.,2026-03-31T06:04:29.511Z
Berjaya Tioman Resort - Malaysia,,5.0,,2026-03-30T05:16:46.270Z
Berjaya Tioman Resort - Malaysia,,5.0,Love it,2026-03-30T04:49:35.643Z
Perhentian Island Resort,5/5,,"Perhentian Island Resort is the best hotel in Perhentian . You will not regret it . Its my 5th year in a row visiting this island . Great staff , rooms , food and beach",2026-03-18T23:59:59.999Z
Perhentian Island Resort,5/5,,"Absolutely loved our family trip to the Perhentian Islands! The beaches are stunning with soft white sand and crystal-clear water. Our kids had so much fun swimming, snorkeling, and spotting colorful fish. Some areas can get crowded, but the natural beauty and relaxing vibe made it totally worth it. Perfect for a memorable family getaway!",2026-03-17T23:59:59.999Z
Perhentian Island Resort,,5.0,We had an amazing stay at Perhentian Island Resort. The hotel is beautiful and offers a stunning view over the sea. The staff is very attentive and always helpful. The activities offered are great — we joined the snorkeling trip and were lucky enough to see blacktip reef sharks and sea turtles. A wonderful experience. We highly recommend this place.,2026-03-17T16:26:10.073Z
Perhentian Island Resort,,5.0,,2026-03-15T01:14:08.047Z
Perhentian Island Resort,,5.0,"I booked this place from klook, I did have a good experience here, the resort so clean and peaceful, the staff , reception, waitress and especially Ms. Hanim. Did a very good job. I'm so satisfied",2026-03-08T04:58:04.811Z
Perhentian Island Resort,,1.0,"Rien de bon à retenir de cet hôtel, rien ne va, leurs atouts est l'emplacement, par dessus l'hôtel facture des sommes astronomique pour les voyages en bateau, les machines à laver etc alors que partout c'est un tier du prix et le personnel vole vos affaires et se promène avec devant vous et nie en bloc vous les avoir volé, un conseil FUYEZ !!",2026-03-05T07:39:49.861Z
Perhentian Island Resort,,1.0,"ATTENTION STAFF QUI VOLE !
Mon compagnon s’est fait volé ses chaussures devant notre Bungalow le jour de notre départ. Par chance je les ai reconnu aux pieds d’un employé avant de partir. Devant la direction l’homme a nié. La direction n’a rien fait.
Faites attention à vos affaires, ne les laissez pas faire le ménage dans vos chambres sous risque d’être volé et ne laissez rien devant la porte.
Deuxième point important, intoxication alimentaire pour 3 d’entre nous.
Une pizza sans poivrons commandé pour cause d’allergie, pizza reçu avec poivrons, demande express d’en refaire une : poivrons cachés à l’intérieur. Pizza sûrement surgelée mais à aucun moment le staff n’a précisé que je devais simplement changer de plat car il était impossible de les enlever pour eux. J’ai été très très malade toute la nuit, mieux vaut pas avoir d’allergènes mortel ici sur cette île je vous le dis !
Pour un hôtel 3 étoiles c’est une honte.
Chambre belle mais vraiment très mal nettoyée: taches sur les draps et serviettes, tache de café sur les meubles, porte fenêtre qui donne sur l’extérieur à moitié cassée, moisissures etc.
Je vais m’arrêter là.",2026-03-05T07:25:57.491Z
Perhentian Island Resort,4.7/5,,"The best location in the Perhentian Island, lovely long sandy beach , great service from all the staff: reception, restaurant , etc..The hotel was well looked after , no internet inside the room only at reception and restaurant.Food from the restaurant was a little above average.",2026-02-28T23:59:59.999Z
Perhentian Island Resort,3/5,,"The only reason to stay at this place is the beach.  Everything else is terrible. The rooms are old, the plumbing stinks, the cleaning is marginal. The towels and bedsheets had stains and the daily housekeeping was not well done. An area where this resort could have attempted to save itself is the food, but even that is just ok. The recreation centre closes at 4pm, 3 hours before sunset which is really inconvenient considering most guest are still out on the water. The staff is polite, but inflexible and lacks good customer service skills. They make no effort to improve the quality of guest experience. The beach is gorgeous, but the room hygiene, smelly plumbing, and old facilities made it unbearable to stay there. Unfortunately, I could not wait to leave.",2026-02-27T23:59:59.999Z
Perhentian Island Resort,,5.0,Calidad indiscutible en una playa de ensueño..,2026-02-27T18:22:36.025Z
Sipadan Kapalai Dive Resort,,5.0,,2023-08-11T12:32:04.833Z
Sipadan Kapalai Dive Resort,,2.0,"KAPALAI DESERVES MORE!

We stayed 6 nights and 7 days at this fantastic resort. I would like to share my experience so that those who choose this resort are aware of the significant limitations that unfortunately this magnificent structure presents.

Value for money 5/10
Considering a cost of about 650 euros per night for two people (High season - diving package with 3 or 4 dives per day), I wouldn't return to this resort.

The company policy is mainly oriented on the Asian market, and this choice affects numerous aspects that I will list here:

1. The transfer by speedboat from Semporna Port to Kapalai was not at all comfortable. We are used to the sea, and I understand that the weather conditions cannot be controlled, and there is an internal schedule to follow. However, I would like to emphasize that the boat was not suitable for those sea conditions; the rigid hull continuously slammed against the waves, resulting in a sore back. The captain could have easily reduced the speed.

2. Inadequate and unprepared staff. The management was careless in addressing various issues raised, and there was a total lack of authority in enforcing the necessary rules for civil coexistence and respect for this magnificent ecosystem and for those who wanted to spend relaxing moments.

2. Hygiene, cleanliness, and maintenance of the structure need improvement. The rooms are large and spacious with air conditioning, a fan, kettle, minibar, and safe, but a bit outdated. Maintenance is needed, especially in the bathroom. There are different types of chalets, some recently renovated. At the time of check-in, the room was very dirty, the wooden floor had not been cleaned, dust everywhere, especially on the shelves of the open wardrobe, and we even found a used soap in the shower. Towels were washed and fragrant but stained (despite being changed every day). Bird droppings on the balcony were not cleaned for days. Periodically, between 1:00 PM and 5:00 PM, maintenance workers start their work, and they don't care about the noise they make. The wooden planks of the pier that connect the rooms, since they are not properly fixed, make a terrible noise every time bicycles or golf carts pass near the room (this happens at all hours).

3. Environmental awareness and pollution control are non-existent. The showers in the rooms drain directly into the fantastic crystalline waters surrounding the resort, releasing polluting substances from the used soaps and organic waste (we even saw floating organic waste). Some areas of the resort's walkways are cleaned with bleach, which ends up directly in the sea after washing/rinsing.

4.Non-existent internet connection (this could be a plus for some). Wi-Fi is only available in the reception area, but it's very slow. Despite buying local SIM cards for data connection, the signal was completely absent for 2 days due to issues with the resort's receiver antenna
.
5. Good food for those who enjoy Asian cuisine. There is a total absence of continental dishes, only predominantly Asian cuisine with limited variety",2023-07-27T19:59:27.031Z
